recordID,hu12_zoneid,lagoslakeid,mean_secchi,median_secchi,sd_secchi,covar_secchi,nobs_secchi,nhdid,nhd_lat,nhd_long,lake_area_ha,lake_perim_meters,lagosname1,meandepth,maxdepth,in_nwi,iws_zone_id,hu4_zoneid,hu8_zoneid,edu_zoneid,state_name,iws_area_ha,lakeconnectivity,glacial,pcturbancombined_hu12,pctagcombined_hu12,pctpasturehay_hu12,pctrowcrop_hu12
4654,HU12_18204,7562,4.5575,4.5625,248.277.399,54.476.665,4,152243880,45.344.575,-67.960.883,1.016.190.835,7.436.376.819,SHAW LAKE,3.6576,9.144,yes,IWS_40025,HU4_3,HU8_9,EDU_32,Maine,1.543.436.978,DR_Stream,Glaciated,2.087,0,0,0
4655,HU12_18205,8027,491.625,4.7625,449.969.906,9.152.706,4,152243897,4.534.297,-68.017.866,4.552.860.541,3.150.308.951,MILL PRIVILEGE LAKE,4.2672,8.2296,yes,IWS_39773,HU4_3,HU8_9,EDU_32,Maine,1.398.310.452,DR_Stream,Glaciated,5.991,5.249,511,139
4656,HU12_18205,7490,4.931.875,4.825,412.154.076,83.569.449,8,152243956,45.318.272,-68.054.843,2.546.528.851,1.897.258.322,KEG LAKE,4.8768,12.8016,yes,IWS_39796,HU4_3,HU8_9,EDU_32,Maine,1.734.931.065,DR_Stream,Glaciated,5.991,5.249,511,139
4657,HU12_18205,7884,5.6025,5.5125,993.068.837,177.254.589,8,152243996,45.306.792,-67.986.125,233.689.321,8.734.519.596,JUNIOR LAKE,6.7056,21.336,yes,IWS_39700,HU4_3,HU8_9,EDU_32,Maine,4.674.266.452,DR_LakeStream,Glaciated,5.991,5.249,511,139
4658,HU12_18206,7717,3.275,3.375,195.256.242,59.620.227,3,152244089,45.219.665,-68.077.979,9.102.761.171,7.245.128.367,MIDDLE CHAIN POND,2.7432,6.096,yes,IWS_40134,HU4_3,HU8_9,EDU_32,Maine,6.297.967.177,DR_LakeStream,Glaciated,2.247,0,0,0
4659,HU12_18206,8055,3.485,3.445,189.472.953,54.368.136,4,152244103,45.206.183,-68.082.926,2.919.286.704,1.197.673.895,UPPER CHAIN LAKE,4.572,6.096,yes,IWS_40114,HU4_3,HU8_9,EDU_32,Maine,281.824.959,DR_Stream,Glaciated,2.247,0,0,0
4660,HU12_18206,8128,357.625,3.6625,261.896.131,73.232.053,4,152244106,45.196.271,-68.046.328,7.836.760.486,1.338.280.053,SELMORE POND,4.8768,7.62,yes,IWS_40157,HU4_3,HU8_9,EDU_32,Maine,7.500.618.239,Headwater,Glaciated,2.247,0,0,0
4661,HU12_18209,7827,7.341.666.667,7.27,760.122.797,103.535.455,6,152244096,45.231.904,-67.912.067,8.956.091.652,2.246.370.237,POCUMCUS LAKE,11.2776,390.144,yes,IWS_39888,HU4_3,HU8_9,EDU_32,Maine,1.556.414.097,DR_LakeStream,Glaciated,2.185,121,0,121
4662,HU12_18210,7551,5.75,5.75,NA,NA,1,152243780,45.412.033,-67.799.252,3.313.340.461,1.492.262.649,EAST MUSQUASH LAKE,7.3152,188.976,yes,IWS_39815,HU4_3,HU8_9,EDU_32,Maine,4.506.876.278,DR_LakeStream,Glaciated,1.2444,576,0,576
4663,HU12_18211,7669,9.3,9.3,NA,NA,1,152243748,45.425.788,-67.764.931,1.160.111.865,5.941.013.602,FARROW LAKE,10.3632,231.648,yes,IWS_39894,HU4_3,HU8_9,EDU_32,Maine,792.115.614,DR_Stream,Glaciated,6.663,4.071,2.836,1.235
4664,HU12_18212,8295,10.1,10.1,NA,NA,1,152243868,45.334.523,-67.828.109,6.502.383.226,1.914.285.302,WEST MUSQUASH LAKE,NA,329.184,yes,IWS_39664,HU4_3,HU8_9,EDU_32,Maine,2.802.403.828,DR_LakeStream,Glaciated,3.153,0,0,0
4665,HU12_18223,8340,383.875,3.84,354.973.591,9.247.114,4,152244093,45.207.454,-67.615.985,7.133.990.255,275.629.031,LEWEY LAKE,3.6576,21.336,no,NA,HU4_3,HU8_9,EDU_32,Maine,NA,DR_LakeStream,Glaciated,4.832,2.556,1.929,627
4666,HU12_18229,8508,4.795,4.8,47.218.758,98.474.991,10,151715136,4.514.213,-67.540.554,1.027.386.633,5.215.904.685,POCOMOONSHINE LAKE,4.2672,12.192,yes,IWS_39964,HU4_3,HU8_14,EDU_32,Maine,6.860.031.866,DR_Stream,Glaciated,3.0427,1.3203,6.838,6.365
4667,HU12_18231,8026,5.98,5.98,NA,NA,1,150612209,45.759.699,-68.787.801,3.471.485.337,1.041.602.055,MILLINOCKET LAKE,7.3152,262.128,yes,IWS_38753,HU4_2,HU8_6,EDU_53,Maine,1.860.033.896,DR_LakeStream,Glaciated,9.604,0,0,0
4668,HU12_18236,8431,4.925,4.9,511.300.862,103.817.434,8,149808315,46.317.071,-6.952.796,1.704.837.052,3.827.095.771,ALLAGASH LAKE,10.668,271.272,yes,IWS_38733,HU4_2,HU8_7,EDU_53,Maine,1.439.655.546,DR_LakeStream,Glaciated,2.984,0,0,0
4669,HU12_18239,8392,5.250.833.333,5.13,309.813.116,59.002.657,6,149808487,46.221.366,-6.927.963,5.368.328.138,1.139.433.671,ROUND POND,10.0584,469.392,yes,IWS_38463,HU4_2,HU8_7,EDU_53,Maine,2.777.477.404,DR_LakeStream,Glaciated,2.433,0,0,0
4670,HU12_18243,7861,3.494.166.667,3.555,244.508.009,69.976.058,6,151715316,45.051.661,-6.757.582,7.607.701.044,4.430.210.772,CRAWFORD LAKE,3.3528,8.2296,yes,IWS_40026,HU4_3,HU8_14,EDU_32,Maine,9.573.618.909,DR_LakeStream,Glaciated,1.98,1.1522,5.562,596
4671,HU12_18244,7746,6.083.333.333,6.55,1.218.947.634,200.374.953,3,151715617,44.890.084,-67.565.345,2.720.463.486,2.184.737.102,LONG LAKE,4.2672,8.5344,yes,IWS_39856,HU4_3,HU8_14,EDU_32,Maine,9.618.500.782,DR_Stream,Glaciated,858,3.1646,3.607,2.8039
4672,HU12_18249,8318,2.628.333.333,2.38,944.093.481,359.198.534,9,151716032,44.795.578,-67.357.956,2.235.392.359,9.588.701.394,GARDNER LAKE,12.192,170.688,yes,IWS_39890,HU4_3,HU8_14,EDU_32,Maine,9.069.485.946,DR_LakeStream,Glaciated,1.1535,3.304,784,252
4673,HU12_18253,8004,6.4,6.4,NA,NA,1,151715499,4.505.128,-68.082.043,1.893.893.465,6.637.364.256,UPPER SABAO LAKE,4.572,12.4968,yes,IWS_40109,HU4_3,HU8_14,EDU_32,Maine,7.976.015.316,DR_Stream,Glaciated,8.888,591,174,417
4674,HU12_18253,8465,2.3,2.3,NA,NA,1,151715612,45.015.745,-68.059.555,2.463.582.035,2.636.130.111,GREEN LAKE #2,2.7432,3.6576,yes,IWS_40015,HU4_3,HU8_14,EDU_32,Maine,7.920.311.303,Headwater,Glaciated,8.888,591,174,417
4675,HU12_18257,7764,5.83,5.6775,527.196.087,90.428.145,8,151715837,44.851.367,-67.577.934,3.354.072.542,2.075.805.229,BOG LAKE,5.1816,140.208,yes,IWS_39971,HU4_3,HU8_14,EDU_32,Maine,8.512.865.656,DR_LakeStream,Glaciated,1.8589,1.4925,2.009,1.2916
4676,HU12_18257,8387,4.22,4.22,NA,NA,1,151715836,44.849.876,-67.556.743,4.502.768.352,269.377.149,FULTON LAKE,3.048,4.8768,yes,IWS_39965,HU4_3,HU8_14,EDU_32,Maine,2.042.858.966,DR_Stream,Glaciated,1.8589,1.4925,2.009,1.2916
4677,HU12_18259,7556,03.05,3.1,180.277.564,59.107.398,3,151716210,44.827.401,-67.903.132,9.665.267.816,1.339.573.734,PRETTY POND,2.1336,4.2672,yes,IWS_39782,HU4_3,HU8_14,EDU_32,Maine,2.293.316.145,Headwater,Glaciated,4.822,8.8876,5.886,8.299
4678,HU12_18263,7775,5.655,5.64,143.701.079,25.411.331,8,151715962,44.754.522,-67.266.346,510.731.339,4.660.723.528,INDIAN LAKE,3.6576,6.096,yes,IWS_39872,HU4_3,HU8_14,EDU_32,Maine,846.401.297,Headwater,Glaciated,4.3457,8.392,6.506,1.886
4679,HU12_18267,7727,5.907.777.778,5.92,504.827.391,85.451.317,9,151716230,44.850.988,-67.977.276,3.676.781.729,1.622.778.746,PLEASANT RIVER LAKE,3.9624,158.496,yes,IWS_40091,HU4_3,HU8_14,EDU_32,Maine,2.724.218.735,DR_LakeStream,Glaciated,2.3019,5.575,1.943,3.632
4680,HU12_18268,7458,3.4,3.4,NA,NA,1,151716507,44.764.417,-67.929.079,654.113.921,1.448.336.748,LONG POND,NA,NA,yes,IWS_39646,HU4_3,HU8_14,EDU_32,Maine,1.345.572.646,Headwater,Glaciated,7.457,165.334,2.334,16.3
4681,HU12_18273,8482,03.05,03.05,212.132.034,69.551.487,2,151716379,44.819.504,-68.049.956,1.590.801.432,1.837.130.635,BEDDINGTON LAKE,5.7912,179.832,yes,IWS_39870,HU4_3,HU8_14,EDU_32,Maine,6.716.472.298,DR_LakeStream,Glaciated,1.5332,1.009,0.06,409
4682,HU12_18274,8315,7.5825,7.75,662.740.522,87.403.959,4,151716807,44.697.027,-6.788.946,1.645.087.721,9.807.531.747,SCHOODIC LAKE,7.0104,11.2776,yes,IWS_40078,HU4_3,HU8_14,EDU_32,Maine,2.550.083.898,DR_Stream,Glaciated,3.768,174.749,4.717,170.032
4683,HU12_18275,7829,3.34,3.25,206.185.596,61.732.214,5,149808228,46.245.354,-69.030.642,1.630.547.594,1.115.743.127,THIRD LAKE,3.3528,11.2776,yes,IWS_38397,HU4_2,HU8_7,EDU_53,Maine,4.308.787.773,DR_LakeStream,Glaciated,3.934,0,0,0
4684,HU12_18277,8076,8.2,8.2,NA,NA,1,149808450,4.610.278,-68.896.896,4.367.672.728,3.515.977.936,LOWER SOUTH BRANCH PD,9.7536,18.288,yes,IWS_38454,HU4_2,HU8_7,EDU_53,Maine,1.351.178.338,DR_LakeStream,Glaciated,2.236,0,0,0
4685,HU12_18277,7501,7.2,7.2,NA,NA,1,149808464,46.089.426,-68.893.211,3.882.206.476,2.817.101.652,UPPER SOUTH BRANCH PD,131.064,231.648,yes,IWS_38593,HU4_2,HU8_7,EDU_53,Maine,1.686.304.762,DR_Stream,Glaciated,2.236,0,0,0
4686,HU12_18286,8178,2.463.125,2.385,35.621.961,144.621.004,8,149808171,46.234.884,-68.835.593,807.188.005,1.270.953.704,MITCHELL POND,2.7432,4.572,yes,IWS_38192,HU4_2,HU8_7,EDU_53,Maine,3.213.697.145,Isolated,Glaciated,1.0304,0,0,0
4687,HU12_18287,8017,3.4,3.4,NA,NA,1,149808257,46.166.909,-68.750.793,4.811.658.919,4.381.415.295,HAY POND,2.7432,7.3152,yes,IWS_38198,HU4_2,HU8_7,EDU_53,Maine,486.206.215,Headwater,Glaciated,4.794,1.106,1.106,0
4688,HU12_18287,8135,4.456,4.41,269.406.756,60.459.326,5,149808287,46.146.475,-68.721.014,2.531.553.446,1.180.999.659,HAY LAKE,2.7432,10.3632,yes,IWS_38310,HU4_2,HU8_7,EDU_53,Maine,1.108.841.434,DR_Stream,Glaciated,4.794,1.106,1.106,0
4689,HU12_18290,7721,4.65,4.65,NA,NA,1,149808296,46.090.626,-68.567.876,2.649.667.659,1.195.703.493,LOWER SHIN POND,3.3528,7.62,yes,IWS_38768,HU4_2,HU8_7,EDU_53,Maine,1.267.547.794,DR_LakeStream,Glaciated,7.095,93,0,93
4690,HU12_18291,8448,1.3445,1.51,384.053.309,285.647.683,10,149808363,46.096.019,-68.677.627,9.550.965.692,875.488.595,JERRY POND,2.4384,3.9624,yes,IWS_38792,HU4_2,HU8_7,EDU_53,Maine,1.327.782.319,DR_Stream,Glaciated,1.061,34,0,34
4691,HU12_18292,7629,2.34,2.34,367.695.526,15.713.484,2,149808644,45.924.962,-68.792.642,2.630.623.368,8.179.749.392,KATAHDIN LAKE,3.3528,8.5344,yes,IWS_38324,HU4_2,HU8_7,EDU_53,Maine,1.652.181.998,DR_Stream,Glaciated,3.239,0,0,0
4692,HU12_18293,8200,3.303.333.333,3.45,583.980.593,176.785.245,3,149808589,46.002.464,-68.911.558,2.561.700.113,6.456.641.911,DEEP POND,2.7432,6.096,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,Headwater,NA,1.159,0,0,0
4693,HU12_18293,8103,2.59,2.59,650.538.239,251.173.065,2,149808532,46.032.221,-68.876.559,7.970.811.851,1.231.099.192,WEED POND,NA,NA,yes,IWS_38363,HU4_2,HU8_7,EDU_53,Maine,1.872.546.247,Headwater,Glaciated,1.159,0,0,0
4694,HU12_18293,8121,1.75,1.75,353.553.391,202.030.509,2,149808590,46.007.704,-68.940.905,1.074.257.081,4.080.098.794,DRAPER POND,NA,NA,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,Isolated,NA,1.159,0,0,0
4695,HU12_18293,7708,1.34,1.34,84.852.814,63.322.995,2,149808558,4.602.957,-68.964.555,3.057.233.912,9.389.241.992,LITTLE WASSATAQUOIK LK,1.8288,3.048,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,DR_Stream,NA,1.159,0,0,0
4696,HU12_18293,8487,03.02,03.05,196.723.156,65.140.118,3,149808534,46.032.676,-68.892.178,9.064.563.366,1.572.996.003,POGY POND,NA,NA,yes,IWS_38361,HU4_2,HU8_7,EDU_53,Maine,1.358.514.365,DR_Stream,Glaciated,1.159,0,0,0
4697,HU12_18293,7604,1.666.666.667,1.6,2.081.666,12.489.996,3,149808595,45.995.731,-68.907.006,9.340.856.027,1.598.048.299,RUSSELL POND,1.2192,1.8288,yes,IWS_38803,HU4_2,HU8_7,EDU_53,Maine,3.884.552.307,Headwater,Glaciated,1.159,0,0,0
4698,HU12_18293,7707,3.58,3.74,1.009.554.357,281.998.424,3,149808577,46.009.378,-68.924.646,9.725.250.765,2.463.312.759,SIX PONDS #4,1.2192,5.1816,yes,IWS_38640,HU4_2,HU8_7,EDU_53,Maine,1.675.640.772,Headwater,Glaciated,1.159,0,0,0
4699,HU12_18293,7612,1.92,1.26,1.284.211.821,668.860.323,3,149808584,46.008.619,-68.927.734,3.950.819.148,8.297.575.332,SIX PONDS #3,6.096,1.2192,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,DR_LakeStream,NA,1.159,0,0,0
4700,HU12_18293,8120,0.85,0.85,212.132.034,249.567.099,2,149808571,46.002.733,-68.882.738,1.217.014.897,4.778.213.251,BELL POND,NA,NA,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,Headwater,NA,1.159,0,0,0
4701,HU12_18293,7900,1.114.333.333,11.05,2.311.413.709,207.425.699,3,149808576,4.601.704,-68.951.123,6.923.056.238,7.091.582.633,WASSATAQUOIK LAKE,9.144,240.792,yes,IWS_38332,HU4_2,HU8_7,EDU_53,Maine,6.633.311.986,DR_Stream,Glaciated,1.159,0,0,0
4702,HU12_18293,8246,10.5,10.5,NA,NA,1,149808653,45.944.969,-68.944.345,1.474.587.881,51.282.662,LAKE COWLES,6.4008,158.496,yes,NA,HU4_2,HU8_7,EDU_53,Maine,NA,Isolated,NA,1.159,0,0,0
4703,HU12_18299,8353,1.75,1.75,70.710.678,40.406.102,2,145081278,46.160.982,-68.456.065,1.844.168.373,1.602.643.222,MUD  LAKE,NA,4.8768,yes,IWS_38840,HU4_2,HU8_8,EDU_53,Maine,3.091.958.335,DR_LakeStream,Glaciated,408,0,0,0
4704,HU12_18309,7916,3.7505,3.72,838.382.868,22.353.896,10,145081386,45.977.594,-68.164.962,102.991.482,3.552.451.923,MATTAWAMKEAG LAKE,5.1816,143.256,yes,IWS_38242,HU4_2,HU8_8,EDU_53,Maine,2.095.139.299,DR_LakeStream,Glaciated,2.0145,6.736,5.711,1.025
4705,HU12_18314,7845,10.8845,10.8925,57.782.855,53.087.285,10,145081313,46.021.574,-68.165.535,7.357.145.321,1.778.545.626,PLEASANT LAKE,10.9728,192.024,yes,IWS_38373,HU4_2,HU8_8,EDU_53,Maine,1.187.354.672,DR_Stream,Glaciated,8.456,1.5972,1.5126,846
4706,HU12_18319,7684,415.625,4.1625,294.657.287,70.894.986,4,145081680,45.770.899,-67.889.952,3.258.404.255,2.327.372.104,FAULKNER LAKE,1.8288,3.6576,yes,IWS_38625,HU4_2,HU8_8,EDU_53,Maine,2.410.956.222,DR_Stream,Glaciated,1.8392,6.131,2.415,3.716
4707,HU12_18320,7836,4.8,4.8,NA,NA,1,145082106,45.466.981,-67.759.733,1.290.166.764,1.599.454.742,PICKEREL POND,3.048,5.1816,yes,IWS_38207,HU4_2,HU8_8,EDU_53,Maine,1.071.170.961,Headwater,Glaciated,1.1029,4.288,1.677,2.611
4708,HU12_18320,8348,4,3.83,603.241.245,150.810.311,3,145082108,45.508.496,-67.829.399,2.759.390.753,6.655.801.829,BASKAHEGAN LAKE,3.3528,6.7056,yes,IWS_38460,HU4_2,HU8_8,EDU_53,Maine,2.700.951.444,DR_LakeStream,Glaciated,1.1029,4.288,1.677,2.611
4709,HU12_18338,7763,5.21,5.21,NA,NA,1,145082012,45.667.147,-68.313.123,4.488.698.235,2.118.153.379,MOLUNKUS LAKE,4.572,11.5824,yes,IWS_38509,HU4_2,HU8_8,EDU_53,Maine,7.916.238.874,DR_LakeStream,Glaciated,8.478,1.9061,8.488,1.0573
4710,HU12_18342,8031,6.590.625,6.575,296.388.229,44.971.187,8,145082270,45.351.156,-68.318.013,2.146.945.225,1.388.681.349,SILVER LAKE,3.9624,8.8392,yes,IWS_38399,HU4_2,HU8_8,EDU_53,Maine,1.395.336.841,DR_Stream,Glaciated,4.4537,2.9424,2.1998,9.326
4711,HU12_18352,7656,6.735.714.286,6.335,811.805.747,120.522.592,7,103458450,45.213.266,-69.557.766,1.036.578.248,6.564.936.323,WHETSTONE POND,12.4968,38.1,yes,IWS_38562,HU4_2,HU8_11,EDU_53,Maine,4.811.651.582,DR_LakeStream,Glaciated,8.193,2.696,1.879,817
4712,HU12_18352,7499,5.61,5.61,127.279.221,22.687.918,2,103458452,45.203.585,-69.524.158,1.714.612.378,7.374.384.601,PIPER POND,5.4864,170.688,yes,IWS_38430,HU4_2,HU8_11,EDU_53,Maine,9.769.485.381,DR_Stream,Glaciated,8.193,2.696,1.879,817
4713,HU12_18353,7852,6.5,6.5,141.421.356,21.757.132,2,103458874,45.105.062,-69.669.526,2.513.369.112,1.412.989.593,MAYFIELD POND,5.7912,188.976,yes,IWS_38195,HU4_2,HU8_11,EDU_53,Maine,2.984.390.038,DR_Stream,Glaciated,2.2785,55,55,0
4714,HU12_18357,7715,4.875,4.8025,3.765.339,77.237.723,10,103458592,45.145.488,-69.378.496,2.646.664.013,2.386.717.169,HARLOW POND,1.8288,10.9728,yes,IWS_38750,HU4_2,HU8_11,EDU_53,Maine,4.381.365.526,DR_LakeStream,Glaciated,3.3583,6.0916,1.9178,4.1738
4715,HU12_18362,7470,5.461.111.111,5.45,887.069.536,162.433.893,9,103456764,45.487.679,-69.504.404,9.726.483.652,4.540.678.561,LOWER WILSON POND,4.572,21.336,yes,IWS_38817,HU4_2,HU8_11,EDU_53,Maine,5.635.670.302,DR_LakeStream,Glaciated,5.548,0,0,0
4716,HU12_18362,8415,2.47,2.47,NA,NA,1,103456758,45.477.949,-69.555.297,292.316.743,288.871.416,SAWYER POND,2.7432,7.0104,yes,IWS_38633,HU4_2,HU8_11,EDU_53,Maine,2.319.906.628,DR_Stream,Glaciated,5.548,0,0,0
4717,HU12_18368,7725,571.125,5.745,291.679.251,51.071,8,103457176,45.382.622,-69.379.214,482.738.848,2.430.433.762,LAKE ONAWA,5.7912,231.648,yes,IWS_38182,HU4_2,HU8_11,EDU_53,Maine,8.277.956.036,DR_LakeStream,Glaciated,3.294,0,0,0
4718,HU12_18372,7474,7.2605,7.5225,955.337.201,131.580.084,10,103457760,45.277.643,-69.253.925,2.576.792.003,8.377.339.907,SEBEC LAKE,12.8016,47.244,yes,IWS_38615,HU4_2,HU8_11,EDU_53,Maine,4.322.925.591,DR_LakeStream,Glaciated,9.974,2.257,82,1.437
4719,HU12_18376,7735,3.864,3.8,103.585.713,26.807.897,5,103456498,45.454.909,-69.179.066,1.128.295.658,9.519.748.964,SILVER LAKE,1.8288,8.5344,yes,IWS_38679,HU4_2,HU8_11,EDU_53,Maine,2.367.538.567,DR_LakeStream,Glaciated,132,9,9,0
4720,HU12_18384,8236,6.87,6.87,NA,NA,1,103456396,45.455.741,-68.894.698,1.989.858.032,1.002.421.647,SEBOEIS LAKE,5.1816,27.432,yes,IWS_38376,HU4_2,HU8_11,EDU_53,Maine,1.343.666.565,DR_LakeStream,Glaciated,6.382,0.11,0.11,0
4721,HU12_18385,8020,6.737.142.857,6.85,455.511.225,67.611.929,7,103455558,45.527.585,-68.800.303,2.650.634.209,9.034.022.556,CEDAR LAKE,6.096,7.62,yes,IWS_38425,HU4_2,HU8_11,EDU_53,Maine,1.049.174.231,DR_Stream,Glaciated,2.573,0,0,0
4722,HU12_18386,8177,7.875,7.875,1.096.015.511,139.176.573,2,103455876,45.472.856,-68.817.126,5.828.189.532,2.491.668.677,ENDLESS LAKE,5.1816,10.9728,yes,IWS_38480,HU4_2,HU8_11,EDU_53,Maine,2.738.479.713,DR_LakeStream,Glaciated,239,0,0,0
4723,HU12_18389,8216,9.523.125,9.4625,737.369.541,77.429.367,8,103456840,45.376.562,-68.926.355,2.843.422.507,5.225.597.723,SCHOODIC LAKE,240.792,573.024,yes,IWS_38561,HU4_2,HU8_11,EDU_53,Maine,5.916.166.103,DR_LakeStream,Glaciated,729,828,828,0
4724,HU12_18400,7767,3.6075,3.6075,328.804.653,91.144.741,2,150097924,45.358.411,-68.479.869,3.361.098.784,1.835.367.091,MATTANAWCOOK POND,2.7432,6.7056,yes,IWS_38828,HU4_2,HU8_12,EDU_53,Maine,4.371.920.029,DR_LakeStream,Glaciated,4.8753,1.9888,1.1134,8.754
4725,HU12_18401,7480,4.79,4.55,477.598.157,9.970.734,3,150097940,45.384.507,-6.868.262,8.023.667.409,2.344.982.396,SOUTH BRANCH LAKE,3.3528,8.5344,yes,IWS_38732,HU4_2,HU8_12,EDU_53,Maine,2.413.655.654,DR_Stream,Glaciated,854,316,0,316
4726,HU12_18407,7704,6.145,6.15,50.474.416,82.139.001,4,150098063,45.185.207,-68.168.408,4.993.745.736,3.551.238.168,SIDE PISTOL LAKE,5.1816,7.9248,yes,IWS_38461,HU4_2,HU8_12,EDU_53,Maine,1.953.402.534,Headwater,Glaciated,468,0,0,0
4727,HU12_18408,8249,12.55,12.55,NA,NA,1,150098086,45.149.366,-68.097.759,4.672.371.299,1.190.348.171,DUCK LAKE,10.3632,268.224,yes,IWS_38184,HU4_2,HU8_12,EDU_53,Maine,1.110.422.353,DR_Stream,Glaciated,0,2.446,1.549,897
4728,HU12_18408,8451,5.846.666.667,5.9,92.376.043,15.799.779,3,150098219,45.020.945,-68.072.407,8.451.527.009,634.475.661,HORSESHOE LAKE,3.6576,6.096,yes,IWS_38475,HU4_2,HU8_12,EDU_53,Maine,4.221.354.313,DR_Stream,Glaciated,0,2.446,1.549,897
4729,HU12_18408,8043,4.4,4.375,40.620.192,92.318.618,4,150098186,45.083.632,-6.815.451,2.110.506.277,9.395.338.746,NICATOUS LAKE,4.8768,170.688,yes,IWS_38146,HU4_2,HU8_12,EDU_53,Maine,9.011.030.322,DR_LakeStream,Glaciated,0,2.446,1.549,897
4730,HU12_18408,7926,840.375,8.3675,963.027.994,114.595.031,4,150098145,45.113.568,-68.196.727,5.625.222.574,1.807.780.312,WEST LAKE,8.8392,21.336,yes,IWS_38449,HU4_2,HU8_12,EDU_53,Maine,139.850.446,DR_Stream,Glaciated,0,2.446,1.549,897
4731,HU12_18408,7517,2.625,2.625,247.487.373,94.280.904,2,150098138,45.100.039,-68.073.667,3.800.813.536,1.572.824.794,GASSABIAS LAKE,1.8288,2.7432,yes,IWS_38588,HU4_2,HU8_12,EDU_53,Maine,2.097.731.828,DR_Stream,Glaciated,0,2.446,1.549,897
4732,HU12_18410,8159,2.435.714.286,2.38,400.608.169,164.472.562,7,150098124,45.175.343,-68.382.759,3.618.942.912,1.328.097.542,SAPONAC POND,2.7432,4.2672,yes,IWS_38496,HU4_2,HU8_12,EDU_53,Maine,3.613.676.826,DR_LakeStream,Glaciated,1.0135,8.578,5.898,268
4733,HU12_18411,7987,4.055,3.945,587.771.214,144.949.745,7,150098054,45.252.955,-68.455.473,3.584.076.028,1.518.346.899,ESKUTASSIS POND,3.3528,12.192,yes,IWS_38433,HU4_2,HU8_12,EDU_53,Maine,1.647.613.064,DR_LakeStream,Glaciated,1.8262,6.013,2.857,3.156
4734,HU12_18413,8395,6.539.166.667,6.5025,648.123.574,99.114.093,6,150097972,45.299.285,-68.475.056,1.839.216.096,8.142.992.607,UPPER COLD STREAM POND,8.5344,201.168,yes,IWS_38563,HU4_2,HU8_12,EDU_53,Maine,6.445.302.068,DR_LakeStream,Glaciated,2.5051,1.2913,6.232,6.681
4735,HU12_18413,7615,7.231.111.111,7.3,1.047.036.824,144.796.119,9,150098077,45.263.856,-68.537.407,1.466.054.657,3.340.136.777,COLD STREAM POND,12.192,316.992,yes,IWS_38277,HU4_2,HU8_12,EDU_53,Maine,4.257.975.811,DR_LakeStream,Glaciated,2.5051,1.2913,6.232,6.681
4736,HU12_18427,8377,4.028.888.889,3.915,260.633.576,6.469.118,9,150098624,45.017.785,-68.940.424,1.716.134.738,7.325.780.291,LITTLE PUSHAW POND,3.3528,5.4864,yes,IWS_38723,HU4_2,HU8_12,EDU_53,Maine,3.055.143.729,DR_Stream,Glaciated,5.065,12.5968,4.5969,7.9999
4737,HU12_18429,7865,3.4335,3.45,385.465.447,11.226.604,10,150098813,44.935.747,-68.802.933,1.895.281.921,5.146.384.256,PUSHAW LAKE,3.3528,8.5344,yes,IWS_38308,HU4_2,HU8_12,EDU_53,Maine,217.993.212,DR_LakeStream,Glaciated,4.4791,1.6632,8.459,8.173
4738,HU12_18431,8049,1.17,1.17,NA,NA,1,150098696,44.951.744,-68.778.457,1.481.713.216,58.166.319,MUD POND,1.524,3.6576,yes,IWS_38467,HU4_2,HU8_12,EDU_53,Maine,1.163.262.094,DR_Stream,Glaciated,4.3161,1.7148,1.3662,3.486
4739,HU12_18434,8484,5.97,5.97,NA,NA,1,150098913,44.813.571,-68.499.126,6.218.125.128,4.203.662.156,PARKS POND,5.7912,8.5344,yes,IWS_38262,HU4_2,HU8_12,EDU_53,Maine,2.675.284.318,DR_LakeStream,Glaciated,4.2133,1.1935,9.833,2.102
4740,HU12_18434,8442,435.625,4.3125,299.815.916,68.824.314,4,150098960,4.482.284,-68.573.325,4.953.493.629,1.877.842.463,CHEMO POND,3.9624,7.3152,yes,IWS_38754,HU4_2,HU8_12,EDU_53,Maine,5.501.978.528,DR_LakeStream,Glaciated,4.2133,1.1935,9.833,2.102
4741,HU12_18434,8316,4.932,4.75,631.561.557,128.053.844,5,150099062,44.773.838,-68.603.201,3.441.222.844,2.672.155.182,HOLBROOK POND,5.4864,8.5344,yes,IWS_38579,HU4_2,HU8_12,EDU_53,Maine,2.839.343.265,DR_Stream,Glaciated,4.2133,1.1935,9.833,2.102
4742,HU12_18434,8157,11.4,11.4,NA,NA,1,150099049,4.476.297,-68.555.608,4.537.608.137,412.459.609,FITTS POND,10.3632,195.072,yes,IWS_38535,HU4_2,HU8_12,EDU_53,Maine,3.041.784.187,Headwater,Glaciated,4.2133,1.1935,9.833,2.102
4743,HU12_18438,7935,3.376.666.667,3.37,264.575.131,78.353.938,9,150098730,45.032.589,-69.172.912,5.192.782.604,5.485.680.905,GARLAND POND,1.524,4.2672,yes,IWS_38508,HU4_2,HU8_12,EDU_53,Maine,1.023.933.117,DR_LakeStream,Glaciated,5.1451,137.226,4.564,9.1586
